__time,/pcl_pose/header/stamp/nanosec,/pcl_pose/header/stamp/sec,/pcl_pose/pose/pose/orientation/w,/pcl_pose/pose/pose/orientation/x,/pcl_pose/pose/pose/orientation/y,/pcl_pose/pose/pose/orientation/z,/pcl_pose/pose/pose/position/x,/pcl_pose/pose/pose/position/y,/pcl_pose/pose/pose/position/z
1730698908.11574,703135744,1728188496,-0.008724246,0.037167652,0.005736685,0.999254485,-88.530227661,-222.681655884,11.515501022
1730698908.1905,803990784,1728188496,-0.007446593,0.036751628,0.005314028,0.999282557,-88.576553345,-222.674026489,11.522374153
1730698908.27881,904846848,1728188496,-0.006894315,0.035785676,0.005094809,0.999322699,-88.661010742,-222.669937134,11.528169632
1730698908.38443,5741824,1728188497,-0.008764621,0.034800871,0.004384304,0.999346206,-88.780204773,-222.659301758,11.548820496
1730698908.48261,106605056,1728188497,-0.010467025,0.037524266,0.004487864,0.999230819,-88.830482483,-222.692749023,11.546607971
1730698908.58873,207423232,1728188497,-0.011379757,0.038479365,0.004091181,0.999186214,-88.979499817,-222.689590454,11.558846474
1730698908.68886,308285440,1728188497,-0.015128879,0.037385583,0.004263492,0.999177274,-89.090789795,-222.704574585,11.566287994
1730698908.86109,409180672,1728188497,-0.017077764,0.036463965,0.003491136,0.999182934,-89.173866272,-222.694198608,11.573299408
1730698908.90584,510036224,1728188497,-0.021213164,0.035879962,0.003018759,0.999126358,-89.284683228,-222.704986572,11.569988251
1730698909.09934,711720704,1728188497,-0.024588187,0.037675259,0.00314099,0.99898256,-89.504882813,-222.714263916,11.596699715
1730698909.19352,812577024,1728188497,-0.023756553,0.036703964,0.004237612,0.999034788,-89.512817383,-222.732772827,11.598858833
1730698909.48696,115159040,1728188498,-0.019803951,0.038553036,0.00522003,0.999046646,-89.406524658,-222.804412842,11.573816299
1730698909.63046,216013056,1728188498,-0.017311617,0.041926196,0.004578708,0.998960223,-89.477882385,-222.823623657,11.589603424
1730698909.68309,316907520,1728188498,-0.016808366,0.042041386,0.004784102,0.99896302,-89.497001648,-222.815307617,11.582334518
1730698909.80358,417769728,1728188498,-0.0140018,0.044877075,0.005588159,0.998878767,-89.618255615,-222.779296875,11.60730648
1730698909.89793,518626560,1728188498,-0.0129603,0.045451833,0.005921774,0.998864908,-89.641075134,-222.743789673,11.593840599
1730698910.05071,619453696,1728188498,-0.008526289,0.041044518,0.007647575,0.99909166,-89.835998535,-222.711410522,11.609019279
1730698910.16045,720345088,1728188498,0.003303835,0.037472203,0.008233271,0.999258288,-90.143745422,-222.680862427,11.624945641
1730698910.2476,821208320,1728188498,0.018947258,0.037271547,0.009162004,0.999083539,-90.43573761,-222.72026062,11.657314301
1730698910.2898,922077696,1728188498,0.020403331,0.038258318,0.008439932,0.9990239,-90.481590271,-222.719833374,11.656178474
1730698910.40819,22919936,1728188499,0.02137683,0.038575206,0.008049671,0.99899459,-90.588935852,-222.740310669,11.662388802
1730698910.50273,123782144,1728188499,0.020399667,0.040287345,0.0068142,0.998956643,-90.650367737,-222.757766724,11.681835175
1730698910.60142,224644864,1728188499,0.019607652,0.038605008,0.006370323,0.999041843,-90.756652832,-222.766586304,11.696298599
1730698910.70658,325499392,1728188499,0.02096134,0.036818888,0.00639201,0.999081644,-90.850845337,-222.767089844,11.704406738
1730698910.80415,426323968,1728188499,0.019239922,0.038413522,0.005511312,0.999061472,-90.944366455,-222.786087036,11.671181679
1730698911.0128,628077056,1728188499,0.01816171,0.038469538,0.00432954,0.999085321,-91.172241211,-222.711578369,11.698083878
1730698911.10969,728937728,1728188499,0.016749151,0.038926021,0.004507932,0.99909154,-91.281135559,-222.678955078,11.718165398
1730698911.61713,233232128,1728188500,0.003300477,0.040831059,0.006117465,0.999141876,-91.832466125,-222.665023804,11.770506859
1730698911.96506,535807232,1728188500,-0.005599885,0.043096316,0.004907979,0.999043156,-92.177337646,-222.744293213,11.785438538
1730698912.04468,636665088,1728188500,-0.010077565,0.04093939,0.005518879,0.999095575,-92.291717529,-222.709976196,11.794418335
1730698912.17403,737524224,1728188500,-0.015406246,0.041233867,0.005602483,0.999015025,-92.412216187,-222.712982178,11.806548119
1730698912.2113,838382336,1728188500,-0.01930609,0.041932726,0.006044893,0.998915584,-92.465759277,-222.687561035,11.811901093
1730698912.31433,939244032,1728188500,-0.025826017,0.038942026,0.006593979,0.998885912,-92.550102234,-222.70149231,11.818287849
1730698912.41163,40100096,1728188501,-0.027336512,0.039019878,0.006939723,0.998840323,-92.559448242,-222.692733765,11.785300255
1730698912.54992,140959232,1728188501,-0.023806087,0.044385828,0.008192325,0.998697192,-92.54120636,-222.743804932,11.800481796
1730698912.69041,241822720,1728188501,-0.022626562,0.042390487,0.009994627,0.998794873,-92.611968994,-222.775650024,11.852731705
1730698912.78449,342676992,1728188501,-0.007910441,0.036384431,0.01004634,0.999256036,-92.963348389,-222.724182129,11.860106468
1730698912.81683,443535360,1728188501,-0.005279813,0.037336341,0.00970303,0.999241668,-92.977210999,-222.726196289,11.826761246
1730698912.91423,544395008,1728188501,-0.004680904,0.035920501,0.008817446,0.999304776,-92.990119934,-222.765380859,11.868549347
1730698913.0228,645218816,1728188501,-0.004573386,0.035421235,0.007215544,0.99933597,-93.066688538,-222.74671936,11.839794159
1730698913.12201,746115072,1728188501,-0.004440661,0.03722637,0.006510795,0.999275772,-93.109100342,-222.795806885,11.836574554
1730698913.23113,846973440,1728188501,-0.004565263,0.038043264,0.005971881,0.999247805,-93.217849731,-222.810317993,11.867959976
1730698913.33429,947844608,1728188501,-0.005027539,0.038616842,0.005427177,0.999226711,-93.299430847,-222.822128296,11.864607811
1730698913.43445,48690176,1728188502,-0.004219477,0.037436933,0.005277961,0.999276153,-93.382926941,-222.843933105,11.868806839
1730698913.53101,149549824,1728188502,-0.000905213,0.03774387,0.004995498,0.999274557,-93.512496948,-222.830627441,11.887505531
1730698913.63161,250407936,1728188502,0.00373082,0.04094737,0.004524324,0.999144091,-93.58026886,-222.823242188,11.894433022
1730698913.72453,351301120,1728188502,0.007719452,0.043224532,0.004595357,0.999024989,-93.656822205,-222.840881348,11.873445511
1730698913.82091,452128768,1728188502,0.007672099,0.044649207,0.004190447,0.998964474,-93.687049866,-222.869781494,11.896278381
1730698913.92828,552989696,1728188502,0.007189772,0.041009522,0.00374538,0.999125866,-93.836509705,-222.839859009,11.924929619
1730698914.0977,653843456,1728188502,0.007033435,0.041004261,0.00348184,0.99912814,-93.87184906,-222.833908081,11.913471222
1730698914.20802,754702848,1728188502,0.008340443,0.040231393,0.003099329,0.999150772,-94.063484192,-222.829086304,11.935703278
1730698914.57301,158163456,1728188503,0.000468154,0.037686803,0.003906247,0.999281856,-94.528686523,-222.84777832,11.959720612
1730698914.65534,258968320,1728188503,-0.000073102,0.041003929,0.003737331,0.999151995,-94.5835495,-222.832641602,11.959740639
1730698914.81941,359819776,1728188503,-0.002287069,0.04133887,0.003907388,0.999134934,-94.688339233,-222.850784302,11.977298737
1730698914.94093,561541120,1728188503,-0.001702067,0.045540545,0.004522105,0.99895081,-94.774497986,-222.851837158,11.968525887
1730698915.13552,763257088,1728188503,-0.000083705,0.048415016,0.0046819,0.998816334,-94.787155151,-222.860183716,11.981842995
1730698915.24171,864115200,1728188503,0.003646697,0.048383666,0.004260148,0.998813089,-94.8881073,-222.886581421,11.988455772
1730698915.40211,965010944,1728188503,0.001581625,0.045529437,0.004017346,0.998953659,-95.092002869,-222.885437012,11.99550724
1730698915.44276,65868032,1728188504,0.002006484,0.039096047,0.005526532,0.999218151,-95.260154724,-222.895645142,12.056957245
1730698915.55357,166696448,1728188504,0.004055828,0.055844255,0.005404263,0.998416631,-95.398963928,-222.910720825,12.042341232
1730698915.65374,267592704,1728188504,0.00683436,0.062405273,0.006533684,0.998006099,-95.636543274,-222.831451416,12.061824799
1730698915.74626,368415488,1728188504,0.003895364,0.070146781,0.005404801,0.997514422,-95.576751709,-222.818710327,12.051772118
1730698915.84346,469305856,1728188504,0.001774839,0.069841549,0.005008251,0.99754394,-95.592224121,-222.818862915,12.031992912
1730698915.9484,570162432,1728188504,0.00072657,0.058511861,0.005774027,0.998269737,-95.627479553,-222.854782104,12.038592339
1730698916.07261,670987776,1728188504,-0.004149286,0.033950609,0.007562798,0.999386286,-95.889801025,-222.840179443,12.006407738
1730698916.15363,771845376,1728188504,-0.00102023,0.027756638,0.009011779,0.999573565,-96.019935608,-222.798568726,12.133368492
1730698916.27554,872704000,1728188504,-0.006998303,0.036757275,0.009118996,0.999258101,-96.213127136,-222.828598022,12.086983681
1730698916.34819,973600768,1728188504,-0.012374836,0.033110129,0.007957924,0.999343418,-96.371520996,-222.868469238,12.108588219
1730698916.4619,74461184,1728188505,-0.017489017,0.027971173,0.008182798,0.999422204,-96.315376282,-222.847869873,12.078317642
1730698916.54609,175320320,1728188505,-0.017600133,0.018311201,0.008119495,0.99964444,-96.418960571,-222.797164917,12.073735237
1730698916.66458,276183552,1728188505,-0.020529838,0.016059301,0.007077917,0.99963519,-96.653060913,-222.805755615,12.130864143
1730698916.74952,377001216,1728188505,-0.022285143,0.015330896,0.007249924,0.999607821,-96.663414001,-222.810943604,12.124732971
1730698916.93378,477860608,1728188505,-0.021527397,0.0190097,0.007555299,0.999558962,-96.66343689,-222.869171143,12.122641563
1730698917.08292,679575808,1728188505,-0.009592613,0.023364949,0.008241466,0.999647004,-96.967193604,-222.816833496,12.144919395
1730698917.14967,780470528,1728188505,-0.007303777,0.025271165,0.008421641,0.999618472,-96.971008301,-222.88053894,12.144475937
1730698917.25329,881294592,1728188505,-0.007447036,0.026152963,0.008555442,0.999593607,-97.004737854,-222.898742676,12.127248764
1730698917.37282,982189824,1728188505,-0.003701381,0.027402438,0.008688691,0.999579878,-97.220924377,-222.871765137,12.143351555
1730698917.66312,284729088,1728188506,-0.006056068,0.027880864,0.008255344,0.999558798,-97.429077148,-222.890899658,12.145283699
1730698917.76462,385588736,1728188506,-0.006865239,0.029573118,0.007790299,0.999508692,-97.58430481,-222.877807617,12.162492752
1730698918.06969,688167680,1728188506,-0.008591641,0.032924926,0.007847943,0.999390081,-97.899642944,-222.911300659,12.173894882
1730698918.1549,789024256,1728188506,-0.00914854,0.03212322,0.00784393,0.999411268,-97.907196045,-222.925109863,12.158855438
1730698918.44381,990781696,1728188506,-0.013651803,0.031322837,0.007806764,0.999385585,-98.062973022,-222.921386719,12.177642822
1730698918.57499,192459520,1728188507,-0.01759054,0.029914021,0.007741369,0.999367685,-98.127120972,-222.950317383,12.18346405
1730698918.82402,394178560,1728188507,-0.021202311,0.029122443,0.0081529,0.999317689,-98.633773804,-222.954681396,12.236163139
1730698918.97876,595933696,1728188507,-0.019520477,0.029187171,0.008295567,0.99934889,-98.748458862,-222.957931519,12.2453022
1730698919.17236,797656320,1728188507,-0.016615815,0.029194117,0.007374381,0.999408443,-98.757217407,-223.018493652,12.229446411
1730698919.29358,898511360,1728188507,-0.003981953,0.030328136,0.007473005,0.999504138,-99.021934509,-222.962203979,12.251774788
1730698919.39057,999332096,1728188507,0.000847684,0.031395432,0.007394537,0.999479322,-99.201835632,-222.992034912,12.272130966
1730698919.47481,100230656,1728188508,0.003184888,0.0326511,0.007580346,0.999432977,-99.251266479,-222.970397949,12.247860909
1730698919.58237,201086208,1728188508,0.004669652,0.030384567,0.006667085,0.999505137,-99.258705139,-223.006057739,12.262203217
1730698919.73581,301912832,1728188508,0.003167918,0.032420224,0.007124459,0.999443905,-99.802787781,-223.05065918,12.296239853
1730698919.76693,402773504,1728188508,0.004571324,0.034867379,0.006581201,0.99935982,-99.811218262,-223.034713745,12.290084839
1730698919.86984,503663872,1728188508,0.004661195,0.036165882,0.007360933,0.99930781,-99.792747498,-223.03793335,12.302170753
1730698920.04625,604523264,1728188508,0.00405459,0.036470107,0.007585273,0.999297722,-99.933677673,-223.065826416,12.290605545
1730698920.17385,806242304,1728188508,0.002217099,0.035312324,0.007806143,0.999343373,-99.916175842,-223.065109253,12.305847168
1730698920.49839,108822016,1728188509,-0.005166087,0.031174575,0.0069597,0.999476385,-100.108299255,-223.086654663,12.324910164
1730698920.80231,411393792,1728188509,-0.015586285,0.034503062,0.007117882,0.999257699,-100.420555115,-223.11605835,12.336047173
1730698920.8953,512215296,1728188509,-0.017627925,0.032602839,0.006711265,0.999290364,-100.655067444,-223.11656189,12.339537621
1730698921.08602,613073920,1728188509,-0.021318549,0.033930784,0.006262896,0.99917717,-101.139457703,-223.122283936,12.383280754
1730698921.20826,814830848,1728188509,-0.024782146,0.038628618,0.005284757,0.998932298,-101.426101685,-223.0753479,12.403974533
1730698921.33801,915690240,1728188509,-0.021573229,0.03766242,0.005104832,0.999044573,-102.955612183,-223.097595215,12.50051403
1730698921.41264,16548352,1728188510,-0.026889417,0.038045975,0.005396156,0.998899562,-104.764305115,-223.285964966,12.628084183
1730698921.57773,218265344,1728188510,-0.019519511,0.036167872,0.004825024,0.999143427,-104.924888611,-223.282119751,12.614479065
1730698921.78045,419987200,1728188510,-0.016451778,0.037962116,0.004620888,0.999133055,-105.162254333,-223.32069397,12.652626991
1730698921.99652,621703936,1728188510,-0.019901422,0.04099713,0.006035283,0.998942792,-105.336677551,-223.317855835,12.652397156
1730698922.08238,722562304,1728188510,-0.022566994,0.038524878,0.006624282,0.99898083,-105.455917358,-223.306259155,12.666553497
1730698922.17716,823426560,1728188510,-0.024189537,0.036718422,0.006444621,0.999012042,-105.533081055,-223.330993652,12.660135269
1730698922.39238,25137664,1728188511,-0.017322443,0.037482735,0.006857264,0.999123592,-105.696166992,-223.371505737,12.692687988
1730698922.49319,125995008,1728188511,-0.008036511,0.033330094,0.006328772,0.999392042,-105.79637146,-223.386062622,12.669898987
1730698922.79614,428575744,1728188511,0.014819551,0.038712333,0.007243799,0.999114233,-106.044052124,-223.403411865,12.698302269
1730698923.0943,731153664,1728188511,0.039011793,0.037721737,0.008512988,0.998490185,-106.321235657,-223.404953003,12.719641685
1730698923.39337,33725440,1728188512,0.049938066,0.035907917,0.008936967,0.998066598,-106.564064026,-223.365859985,12.743168831
1730698923.49378,134585344,1728188512,0.050831612,0.036435222,0.008842454,0.998003225,-106.646820068,-223.343780518,12.737042427
1730698923.69358,336265472,1728188512,0.053416552,0.034663823,0.009008371,0.997929822,-106.842857361,-223.349029541,12.756788254
1730698923.79718,437160704,1728188512,0.055686963,0.033258264,0.008369757,0.997859101,-106.937950134,-223.332458496,12.784255028
1730698923.89367,537988864,1728188512,0.056619897,0.031754034,0.008452118,0.997854905,-107.039001465,-223.319046021,12.769229889
1730698923.99671,638882816,1728188512,0.057192977,0.032807172,0.008402703,0.997788569,-107.130058289,-223.316314697,12.780750275
1730698924.11133,739738624,1728188512,0.057301044,0.032681715,0.008488938,0.997785747,-107.20791626,-223.302566528,12.787176132
1730698924.21593,840597248,1728188512,0.055956033,0.030705445,0.008768289,0.997922438,-107.31918335,-223.282943726,12.810482979
1730698924.29555,941459200,1728188512,0.056274222,0.029699788,0.008693509,0.997935653,-107.41192627,-223.281494141,12.797671318
1730698924.40195,42279168,1728188513,0.055642061,0.029624864,0.008708887,0.997973191,-107.498962402,-223.262283325,12.812682152
1730698924.50205,143138048,1728188513,0.054280599,0.030243077,0.008773445,0.998029056,-107.582756042,-223.254837036,12.808911324
1730698924.61243,244034304,1728188513,0.053460855,0.02997251,0.008920334,0.998080147,-107.68309021,-223.244720459,12.815907478
1730698924.7038,344855552,1728188513,0.052337196,0.030024723,0.009184629,0.998135751,-107.773124695,-223.226593018,12.817006111
1730698924.90697,546572800,1728188513,0.047037542,0.030831963,0.009350632,0.998373378,-107.967056274,-223.212554932,12.83743
1730698925.00436,647431424,1728188513,0.04517157,0.029945498,0.00909984,0.998488857,-108.053474426,-223.195373535,12.83706665
1730698925.20778,849158144,1728188513,0.038950184,0.028639196,0.009097489,0.998789218,-108.234367371,-223.172393799,12.846844673
1730698925.31148,950056960,1728188513,0.03521368,0.0305066,0.008795447,0.998875358,-108.332458496,-223.180633545,12.848396301
1730698925.40899,50867968,1728188514,0.031300183,0.031066898,0.00864173,0.998989727,-108.427635193,-223.182846069,12.848395348
1730698925.50844,151771136,1728188514,0.028190412,0.031217207,0.008346434,0.999080145,-108.528320313,-223.178314209,12.871281624
1730698925.63489,252641280,1728188514,0.024562409,0.030631479,0.008016834,0.999196751,-108.623527527,-223.181350708,12.876586914
1730698925.7116,353447936,1728188514,0.020555646,0.030088836,0.007757834,0.999305708,-108.719856262,-223.176483154,12.869898796
1730698925.81116,454310144,1728188514,0.016944927,0.030133028,0.007689816,0.999372666,-108.810340881,-223.176681519,12.870787621
1730698926.26631,857740288,1728188514,0.00272777,0.027108476,0.007536605,0.99960036,-109.189605713,-223.163253784,12.925074577
1730698926.31324,958636800,1728188514,-0.00272392,0.025104735,0.008070086,0.999648524,-109.288673401,-223.172653198,12.902662277
1730698926.41741,59459328,1728188515,-0.006156524,0.029229444,0.008265644,0.999519583,-109.372940063,-223.180267334,12.911250114
1730698926.62149,261176832,1728188515,-0.014182342,0.033104437,0.008325141,0.999316585,-109.562156677,-223.176147461,12.927120209
1730698927.02404,664646144,1728188515,-0.015419573,0.032151187,0.006957838,0.999339847,-109.96421051,-223.280334473,12.954595566
1730698927.12042,765476352,1728188515,-0.010498933,0.034378195,0.007247909,0.999327456,-110.034751892,-223.266159058,12.934867859
1730698927.22554,866365440,1728188515,-0.003541402,0.034179275,0.007610519,0.999380464,-110.148078918,-223.279815674,12.967524529
1730698927.32662,967229696,1728188515,-0.000872191,0.035135312,0.007604595,0.999353237,-110.18497467,-223.267272949,12.953404427
1730698927.42502,68091648,1728188516,-0.003195547,0.034000354,0.007499767,0.999388575,-110.273338318,-223.251434326,12.957847595
1730698927.65409,269801728,1728188516,-0.004660132,0.033606012,0.007408819,0.999396835,-110.456466675,-223.270294189,12.983111382
1730698927.82743,471483392,1728188516,-0.008539534,0.03398653,0.007743195,0.999355809,-110.643600464,-223.269805908,12.979114532
1730698927.9318,572379392,1728188516,-0.01073627,0.032574934,0.007702356,0.999381977,-110.739509583,-223.288848877,13.00733757
1730698928.03424,673242880,1728188516,-0.013674951,0.034691205,0.007608995,0.999275541,-110.837875366,-223.277435303,12.988940239
1730698928.12951,774062336,1728188516,-0.015227922,0.034193797,0.007445561,0.999271463,-110.929450989,-223.302383423,13.003399849
1730698928.53542,177496832,1728188517,-0.026130326,0.032985767,0.007207598,0.999088177,-111.295776367,-223.320388794,13.027131081
1730698928.63309,278357760,1728188517,-0.028647409,0.032252711,0.00690526,0.999045229,-111.3931427,-223.324127197,13.016665459
1730698928.73914,379215872,1728188517,-0.032431459,0.031565754,0.007323493,0.998948506,-111.496665955,-223.347335815,13.045182228
1730698928.83842,480072704,1728188517,-0.035483037,0.032361725,0.007015366,0.998821533,-111.597190857,-223.368438721,13.05752182
1730698929.24377,883511552,1728188517,-0.046800908,0.033356256,0.006846474,0.998323682,-111.981254578,-223.333648682,13.073925972
1730698929.54498,186086400,1728188518,-0.029247751,0.034434087,0.007185608,0.998953055,-112.236953735,-223.368942261,13.085154533
1730698929.6563,286947584,1728188518,-0.028070123,0.035081062,0.007214935,0.998964131,-112.309005737,-223.413269043,13.089151382
1730698929.84942,488662016,1728188518,-0.030129654,0.033205455,0.007103266,0.998969038,-112.485694885,-223.436477661,13.106212616
1730698929.94675,589558784,1728188518,-0.031842902,0.032482338,0.007044274,0.998940085,-112.585296631,-223.43977356,13.104994774
1730698930.04838,690379776,1728188518,-0.033824791,0.032262393,0.007117734,0.998881556,-112.678527832,-223.465087891,13.109248161
1730698930.14847,791238144,1728188518,-0.036482457,0.033673325,0.006865513,0.998743206,-112.761245728,-223.492950439,13.144875526
1730698930.24888,892098304,1728188518,-0.039154257,0.033218423,0.006977779,0.998656495,-112.850608826,-223.489746094,13.123651505
1730698930.45877,93814784,1728188519,-0.042718778,0.031683293,0.006834756,0.998561234,-113.041053772,-223.445327759,13.142626762
1730698930.88066,497251072,1728188519,-0.0394136,0.03342862,0.00763976,0.998634427,-113.391075134,-223.534378052,13.161015511
1730698930.95566,598114816,1728188519,-0.040115123,0.033757558,0.00739978,0.998597242,-113.468635559,-223.536132813,13.163174629
1730698931.06141,698969088,1728188519,-0.035540524,0.034682179,0.007679347,0.998736716,-113.534179688,-223.494750977,13.170163155
1730698931.25767,900687360,1728188519,-0.031457496,0.034388417,0.008006364,0.998881236,-113.729919434,-223.585479736,13.174050331
1730698931.56825,203267328,1728188520,-0.033009376,0.033936156,0.008572055,0.998841941,-113.99230957,-223.590164185,13.201618195
1730698931.66242,304122624,1728188520,-0.0280321,0.034441314,0.008404986,0.998978137,-114.052879333,-223.55921936,13.187871933
1730698931.7645,404982016,1728188520,-0.021322157,0.033473103,0.008613587,0.999175015,-114.152626038,-223.570846558,13.219905853
1730698931.8682,505841920,1728188520,-0.015468423,0.03439517,0.008750804,0.99925028,-114.218719482,-223.571258545,13.208360672
1730698931.96142,606700288,1728188520,-0.009517579,0.03425622,0.008959472,0.999327605,-114.318916321,-223.585479736,13.231661797
1730698932.07438,707596800,1728188520,-0.006329428,0.035390477,0.009163368,0.999311501,-114.427223206,-223.615158081,13.221389771
1730698932.18809,808446720,1728188520,-0.005823596,0.033813999,0.009635983,0.999364726,-114.498184204,-223.61555481,13.211734772
1730698932.27814,909314560,1728188520,-0.005175142,0.035382252,0.009441595,0.999315855,-114.611839294,-223.623474121,13.244915962
1730698932.37299,10171904,1728188521,-0.006203496,0.037253825,0.009925538,0.999237276,-114.693519592,-223.630172729,13.240628242
1730698932.57184,211891712,1728188521,-0.006091609,0.03307562,0.010262806,0.999381604,-114.888763428,-223.629806519,13.232936859
1730698932.98642,615289344,1728188521,-0.00509518,0.033379175,0.009520187,0.999384437,-115.242996216,-223.654464722,13.272685051
1730698933.27719,917867520,1728188521,-0.009509281,0.033095811,0.010144075,0.999355459,-115.534706116,-223.664993286,13.284682274
1730698933.4804,119586816,1728188522,-0.014695077,0.035988542,0.009909805,0.999195006,-115.740852356,-223.679595947,13.295999527
1730698933.58267,220445696,1728188522,-0.017536908,0.034630435,0.009458533,0.999201538,-115.834777832,-223.690597534,13.309175491
1730698933.68073,321303296,1728188522,-0.020289634,0.032194118,0.009648357,0.999229082,-115.918418884,-223.68737793,13.30575943
1730698933.77543,422162944,1728188522,-0.020603461,0.032251566,0.00971552,0.999220164,-115.989501953,-223.715820313,13.310846329
1730698933.99393,623880448,1728188522,-0.019653471,0.038915554,0.010396192,0.998995112,-116.194442749,-223.718688965,13.305845261
1730698934.28645,926456320,1728188522,-0.024394936,0.031047237,0.009331582,0.999176588,-116.44153595,-223.745788574,13.36619091
1730698934.58637,229038080,1728188523,-0.018625406,0.032285183,0.010218873,0.999252875,-116.718826294,-223.760025024,13.348098755
1730698934.68612,329891840,1728188523,-0.018577518,0.033780499,0.009663235,0.999209874,-116.811607361,-223.758117676,13.350833893
1730698934.78546,430749952,1728188523,-0.020700138,0.035429961,0.009322074,0.999114278,-116.899085999,-223.754379272,13.36898613
1730698935.09243,733329664,1728188523,-0.013102271,0.033567656,0.009461858,0.999305767,-117.142684937,-223.818908691,13.386539459
1730698935.42848,35941888,1728188524,-0.001987816,0.03378207,0.009996183,0.99937725,-117.412452698,-223.801956177,13.392417908
1730698935.51646,136800512,1728188524,-0.001501475,0.0343285,0.009761338,0.999361788,-117.494926453,-223.797363281,13.40596962
1730698935.59539,237660416,1728188524,-0.002382119,0.032874765,0.009635935,0.999410187,-117.578773499,-223.793258667,13.426933289
1730698935.70355,338520576,1728188524,-0.004384128,0.03168446,0.009644595,0.999441766,-117.68384552,-223.795883179,13.416200638
1730698935.7949,439377408,1728188524,-0.005378931,0.031438576,0.009551461,0.999445575,-117.770263672,-223.80921936,13.411860466
1730698935.89524,540200192,1728188524,-0.007940483,0.032179009,0.00927227,0.999407556,-117.871772766,-223.793518066,13.430171967
1730698935.99782,641094144,1728188524,-0.010182041,0.03413667,0.009194426,0.999323012,-117.955726624,-223.803253174,13.431553841
1730698936.21351,842815488,1728188524,-0.015797932,0.034366731,0.008740463,0.999246194,-118.14540863,-223.805557251,13.431772232
1730698936.31006,943677184,1728188524,-0.0190287,0.033415132,0.00911014,0.999218852,-118.23260498,-223.836013794,13.469828606
1730698936.45662,44535296,1728188525,-0.016964967,0.030192576,0.009231903,0.999357472,-118.339767456,-223.867172241,13.455105782
1730698936.51592,145386752,1728188525,-0.01320195,0.031209563,0.009516139,0.999380344,-118.412033081,-223.8775177,13.46057415
1730698936.63941,246215168,1728188525,-0.007044006,0.030318346,0.009578701,0.999469564,-118.508026123,-223.89515686,13.475418091
1730698936.69951,347076864,1728188525,-0.001986254,0.033821178,0.009398739,0.999381724,-118.577835083,-223.855041504,13.439411163
1730698936.81447,447934720,1728188525,-0.001702936,0.036747799,0.009220397,0.999280589,-118.659538269,-223.862792969,13.468137741
1730698936.92066,548789760,1728188525,-0.00167941,0.038555131,0.009447536,0.999210389,-118.753501892,-223.872573853,13.492863655
1730698937.01274,649683456,1728188525,-0.003101426,0.033830714,0.009818672,0.999374537,-118.817222595,-223.855285645,13.520175934
1730698937.21702,851371520,1728188525,-0.006923635,0.032410817,0.009711944,0.999403455,-119.008964539,-223.858474731,13.503534317
1730698937.4224,53130752,1728188526,-0.011380863,0.03302968,0.009828793,0.999341256,-119.192207336,-223.873641968,13.514492989
1730698937.722,355659776,1728188526,-0.013656382,0.032499233,0.009970923,0.999328701,-119.487724304,-223.918075562,13.544864655
1730698937.87264,456524032,1728188526,-0.009872629,0.029125527,0.010102944,0.99947593,-119.601875305,-223.918838501,13.533559799
1730698937.94968,557428736,1728188526,-0.00755713,0.031554627,0.01019153,0.999421496,-119.675819397,-223.911331177,13.538729668
1730698938.01928,658275584,1728188526,-0.004456982,0.03120324,0.010504642,0.999447916,-119.752029419,-223.919433594,13.550883293
1730698938.36057,960814336,1728188526,-0.006932865,0.030202575,0.00983594,0.999471331,-120.005012512,-223.917037964,13.56774807
1730698938.42683,61712640,1728188527,-0.009504332,0.030268431,0.010450983,0.999441975,-120.095527649,-223.910125732,13.549999237
1730698938.73034,364249600,1728188527,-0.018207415,0.038495672,0.010794941,0.999034542,-120.340751648,-223.922103882,13.581297874
1730698938.82044,465117696,1728188527,-0.020825424,0.037615226,0.010183888,0.999023363,-120.455039978,-223.942428589,13.59244442
1730698938.94661,565967616,1728188527,-0.019772873,0.031074245,0.010633485,0.999264894,-120.577636719,-223.95664978,13.608742714
1730698939.02042,666828032,1728188527,-0.014829348,0.030901288,0.011064102,0.999351179,-120.679428101,-223.971191406,13.603697777
1730698939.13973,767685376,1728188527,-0.008160717,0.031926666,0.011439118,0.999391423,-120.75894928,-223.956970215,13.610356331
1730698939.32943,969413120,1728188527,0.001695878,0.035882522,0.012343444,0.99927833,-120.92035675,-223.954345703,13.606194496
1730698939.42468,70266880,1728188528,0.005929698,0.033674383,0.011916757,0.999344208,-121.008239746,-223.950073242,13.629440308
1730698939.5245,171121408,1728188528,0.008596939,0.032176416,0.012115642,0.999371793,-121.08631134,-223.950210571,13.618730545
1730698939.63586,271979520,1728188528,0.011120425,0.030980658,0.011687268,0.99938979,-121.186264038,-223.958435059,13.615134239
1730698939.72669,372884224,1728188528,0.014313358,0.030977002,0.01177783,0.999348205,-121.266227722,-223.957107544,13.645414352
1730698939.84762,473737216,1728188528,0.016900153,0.031303048,0.011508417,0.999300779,-121.347976685,-223.957061768,13.649682045
1730698939.98739,574598912,1728188528,0.017753756,0.031869042,0.011570024,0.999267384,-121.424812317,-223.971542358,13.63916111
1730698940.07746,675415808,1728188528,0.017844829,0.029295666,0.011327875,0.999347287,-121.529579163,-223.97366333,13.641710281
1730698940.12871,776279808,1728188528,0.01717989,0.03033903,0.011630443,0.999324332,-121.617774963,-223.967849731,13.664977074
