__time,/pcl_pose/header/stamp/nanosec,/pcl_pose/header/stamp/sec,/pcl_pose/pose/pose/orientation/w,/pcl_pose/pose/pose/orientation/x,/pcl_pose/pose/pose/orientation/y,/pcl_pose/pose/pose/orientation/z,/pcl_pose/pose/pose/position/x,/pcl_pose/pose/pose/position/y,/pcl_pose/pose/pose/position/z,distance,curvature
1730698164.32432,969275904.0,1728187752.0,0.962556452,-0.030380716,0.027130699,-0.268003703,113.277580261,80.146492004,-5.589476109,0.5848646710381261,0.3538732336502278
1730698165.54206,179584768.0,1728187754.0,0.894675789,-0.033150162,0.007905958,-0.445414173,113.915153503,79.515655518,-5.649132252,0.8969137700934311,0.3614705902525565
1730698167.29216,894221312.0,1728187755.0,0.785718275,-0.029277427,0.00607456,-0.617861414,114.078399658,77.153335571,-5.607043743,2.3679537240234194,0.2998317684684792
1730698168.19082,701153280.0,1728187756.0,0.650200848,-0.035915821,0.002277585,-0.758909535,114.378425598,77.740394592,-5.603634834,0.6592828367327419,0.2390269350395824
1730698169.4739,113109760.0,1728187758.0,0.717507439,-0.036614588,0.000138635,-0.695587819,114.339302063,76.628013611,-5.542760849,1.113068775000638,0.3370970342756423
1730698171.78571,432839168.0,1728187760.0,0.749050811,-0.032720551,0.006022198,-0.661676628,114.517951965,74.602218628,-5.531223774,2.0336570754757464,0.6290818625079486
1730698174.13441,752632576.0,1728187762.0,0.695143435,-0.033764226,0.004647706,-0.718062668,114.66632843,72.604431152,-5.447124481,2.0032898878166243,0.6824368958874621
1730698176.23092,870630400.0,1728187764.0,0.734692367,-0.036152522,0.006867573,-0.677401616,114.757995605,70.581329346,-5.382953644,2.025177470843714,0.1397231970687838
1730698178.46042,89564416.0,1728187767.0,0.653513399,-0.036573728,0.009401568,-0.755972327,114.801963806,68.619094849,-5.33176899,1.9627270375464867,0.0727164803230547
1730698180.67037,308463872.0,1728187769.0,0.700699828,-0.030055585,0.007939678,-0.712778623,114.633163452,66.597160339,-5.26484108,2.028968388674279,0.0449510592347366
1730698183.07649,729085184.0,1728187771.0,0.683034524,-0.033649797,0.005706086,-0.729588225,114.614067078,64.778915405,-5.210373878,1.8183452124161088,0.3023491525457304
1730698184.80829,443642624.0,1728187773.0,-0.433145399,0.03022556,0.001790307,0.90081533,114.405151367,63.839168549,-5.162768364,0.9626889049243964,0.4367510270281723
1730698185.9095,553232640.0,1728187774.0,-0.293364657,0.027819454,0.00126013,0.955594935,113.7890625,63.22309494,-5.123470306,0.871270442370007,0.48981334646964
1730698187.21735,864291328.0,1728187775.0,-0.177864078,0.026648817,0.002847087,0.983690054,113.267486572,62.929668427,-5.090080261,0.5984484666204809,0.4037698709519475
1730698188.34298,973708032.0,1728187776.0,-0.127755474,0.02772128,0.001236145,0.991417451,112.86227417,62.872203827,-5.086022377,0.4092667479624522,0.7548148010032347
1730698189.13322,780657920.0,1728187777.0,-0.198437898,0.033277654,-0.003051025,0.979543622,112.517181396,62.76001358,-5.076182365,0.3628714292816975,0.3088522533228673
1730698190.14357,789168896.0,1728187778.0,-0.302643178,0.033400356,-0.00304693,0.952513639,112.135032654,62.52155304,-5.043259144,0.4504454352629984,0.8059118970727053
1730698190.97823,596036096.0,1728187779.0,-0.28843535,0.025024572,0.003696874,0.957165152,111.766448975,62.247516632,-5.033202648,0.4592928056640072,0.2786145359515947
1730698192.47054,108920832.0,1728187781.0,-0.060125776,0.040817272,0.001077643,0.997355332,110.94417572,61.925655365,-4.963013649,0.8830220728176279,0.2377536862151879
1730698194.88397,529570560.0,1728187783.0,-0.031339241,0.028338192,0.000188864,0.999106992,108.886856079,61.777362823,-4.858285427,2.062657214191737,0.0665915205068873
1730698197.50468,151908864.0,1728187786.0,0.055466294,0.029303901,0.005063176,0.998017589,106.767242432,61.764533997,-4.75977993,2.1196524694687935,0.1855671653775515
1730698199.97448,572610816.0,1728187788.0,-0.058559185,0.023756892,0.003659319,0.997994506,104.6953125,61.743995667,-4.688108921,2.072031724206154,0.2553694877308191
1730698202.5706,194844416.0,1728187791.0,0.039839193,0.025898999,0.006688918,0.998847991,102.600692749,61.665218353,-4.593292236,2.0961006098182264,0.0851807614263292
1730698204.78141,413752064.0,1728187793.0,-0.016160371,0.033322017,0.004840016,0.999302293,100.579429626,61.672954559,-4.496463299,2.0212779277682165,0.0309079505415285
1730698206.98263,632647680.0,1728187795.0,-0.007982243,0.028764091,0.002325509,0.999551658,98.565605164,61.526447296,-4.410543442,2.0191466865637446,0.04298712494615
1730698209.25336,851543040.0,1728187797.0,-0.054283996,0.024874662,-0.004324362,0.998206281,96.545913696,61.236503601,-4.33393383,2.040397258423532,0.1217790291847109
1730698211.63504,272121600.0,1728187800.0,0.021673715,0.027243828,-0.003088749,0.999389052,94.386116028,61.130317688,-4.233512402,2.162406394463785,0.0604755618580833
1730698213.85836,491037184.0,1728187802.0,0.010616886,0.022998899,-0.00290904,0.999674878,92.380195618,61.081180573,-4.153523922,2.006522152213899,0.029814128022972
1730698216.07592,709913600.0,1728187804.0,-0.013333936,0.025393984,0.001235064,0.999587831,90.360847473,61.003883362,-4.080587387,2.020827006337578,0.0292896990154813
1730698218.38205,29708800.0,1728187807.0,0.004125091,0.029339485,0.000564845,0.999560826,88.361083984,60.871124268,-3.98042202,2.0041654095850387,0.0494286145937339
1730698220.60002,248599296.0,1728187809.0,-0.009294062,0.020880009,-0.004074195,0.999730476,86.327445984,60.747169495,-3.886219025,2.037412157810374,0.0350662503097452
1730698223.02202,669207552.0,1728187811.0,0.000298565,0.032946429,0.004081175,0.999448744,84.231140137,60.631351471,-3.782200575,2.0995028027725127,0.031117775642901
1730698225.58985,190691328.0,1728187814.0,0.03418401,0.032156638,0.002099607,0.99889587,82.043144226,60.617565155,-3.676412106,2.1880393435817327,0.0357779031564158
1730698227.76299,409551360.0,1728187816.0,-0.013731395,0.029378884,-0.002557996,0.999470757,80.01789856,60.610244751,-3.540939569,2.025258896034397,0.0470481452430133
1730698230.28985,830203648.0,1728187818.0,0.029161595,0.028048684,0.000460236,0.999180995,78.133392334,60.436943054,-3.446941614,1.8924579768163523,0.644695165086509
1730698232.92677,553398528.0,1728187821.0,-0.035067345,0.033310932,0.005143418,0.998816393,76.142295837,60.382553101,-3.330457926,1.9918392323059149,0.5188363880138805
1730698233.91471,561962240.0,1728187822.0,-0.021081255,0.033130437,0.004232096,0.999219709,75.286598206,60.245449066,-3.302559376,0.8666117655053586,0.4421632903260583
1730698235.97589,579125504.0,1728187824.0,-0.143629924,0.025719972,-0.000986313,0.989296689,73.119804382,60.204048157,-3.18189764,2.1671893112948277,0.3992022038900861
1730698236.78487,385997568.0,1728187825.0,-0.233145047,0.032839194,-3.352e-05,0.971887323,72.447265625,60.032745361,-3.16292119,0.6940122676037649,0.3850102424839978
1730698238.06151,697204224.0,1728187826.0,-0.256701918,0.030555892,-0.0054601,0.965992047,72.219291687,59.027206421,-3.144572735,1.0310580372915754,0.5181835861698502
1730698238.75528,403213824.0,1728187827.0,-0.247301392,0.031133556,-0.001094113,0.968437675,71.706497192,58.649349213,-3.114628077,0.636972733906135,0.5160747735040145
1730698239.66577,310923008.0,1728187828.0,-0.21786992,0.027628255,-0.00019258,0.975586671,71.027351379,58.346469879,-3.075261593,0.7436228387292336,0.2873029137967809
1730698244.15155,748702976.0,1728187832.0,-0.138219061,0.025427556,-0.003935625,0.990067387,69.555725098,58.058525085,-3.000907898,1.499531965421741,0.0626656143020022
1730698245.30251,858164224.0,1728187833.0,-0.072047818,0.025557215,-0.002966012,0.997069274,67.553573608,57.760475159,-2.909939051,2.024214501306083,0.0486893405427421
1730698246.01769,665060352.0,1728187834.0,-0.03423578,0.026044417,-3.7562e-05,0.999074351,65.555740356,57.760280609,-2.805274487,1.9978332614726808,0.0411117268015144
1730698248.46827,85635072.0,1728187837.0,-0.002601951,0.028083604,0.00171729,0.999600711,63.467529297,57.603340149,-2.731155396,2.0941002208382775,0.025667914859743
1730698250.75345,405429760.0,1728187839.0,0.002047941,0.021629542,0.0124572,0.999686348,61.408424377,57.50579834,-2.664904833,2.061413950683167,0.0185486050458066
1730698252.97442,624430080.0,1728187841.0,-0.010303361,0.021166589,-0.002176272,0.999720497,59.410228729,57.401485443,-2.595051289,2.0009165470270545,0.0184854175182825
1730698255.3266,944079360.0,1728187843.0,-0.036585063,0.020699927,-0.007701517,0.999086425,57.337406158,57.244838715,-2.543673992,2.078733173892255,0.0716612330176691
1730698257.61556,263892224.0,1728187846.0,-0.016708497,0.020720359,0.004091935,0.999637292,55.330387115,57.010322571,-2.475818634,2.020673962013977,0.1106836371496359
1730698259.93541,583558144.0,1728187848.0,-0.051907405,0.022478513,-4.0924e-05,0.99839887,53.282058716,56.811325073,-2.410862446,2.057972117002599,0.0931045148050892
1730698262.16425,802461696.0,1728187850.0,-0.194660706,0.015200795,-0.01078352,0.980693563,51.240650177,56.226791382,-2.348536491,2.1234473054484315,0.1096282231475375
1730698264.37979,21497088.0,1728187853.0,-0.290348795,0.012567352,-0.013328788,0.95674551,49.43523407,55.238990784,-2.310160875,2.0579789456707736,0.1296169346751284
1730698266.69663,341143808.0,1728187855.0,-0.450272823,0.018648535,-0.003144519,0.892690714,47.936100006,53.778362274,-2.286916018,2.093045290018824,0.143169448664467
1730698269.03382,660985344.0,1728187857.0,0.548966394,-0.012895576,0.015814793,-0.835595303,46.869476318,52.079509735,-2.251322508,2.005937696208302,0.1485221173167526
1730698271.44828,81508608.0,1728187860.0,0.672709816,-0.007587983,0.015255945,-0.739710205,46.50592804,50.066375732,-2.248645544,2.0456969141276975,0.1398190428612091
1730698273.75949,401230848.0,1728187862.0,0.715000736,-0.015150278,0.016881826,-0.698755619,46.590431213,48.009529114,-2.265834332,2.058581743877343,0.0853789905867512
1730698276.08625,720989440.0,1728187864.0,0.713910148,-0.020171456,0.006871848,-0.699912975,46.684978485,45.902534485,-2.251064062,2.109114874367329,0.0311973102636019
1730698278.20134,839041792.0,1728187866.0,0.703151245,-0.012632634,0.010896994,-0.71084457,46.713882446,43.877044678,-2.25224781,2.0256960278438583,0.0408658779937519
1730698280.41055,58058240.0,1728187869.0,0.741171774,-0.014582121,0.015125446,-0.670986542,46.948856354,41.852180481,-2.314697742,2.0384522937104133,0.0968499949027916
1730698282.62977,276825856.0,1728187871.0,0.688178967,-0.013933797,0.017012675,-0.725207635,47.051696777,39.870193481,-2.294564486,1.984653274698582,0.0568011920275262
1730698284.9514,596609280.0,1728187873.0,0.699796209,-0.025458496,0.011376052,-0.713798064,47.141262054,37.876853943,-2.29657197,1.995350709173238,0.0818317498240922
1730698287.2796,916329728.0,1728187875.0,0.715340782,-0.010007948,0.016631665,-0.698506113,47.163547516,35.842609406,-2.311627388,2.034366603670758,0.0866321322387894
1730698289.6244,236084480.0,1728187878.0,0.710147357,-0.016032756,0.013272869,-0.703745339,47.313591003,33.663459778,-2.30746603,2.184309078222145,0.042721524685982
1730698292.32747,959412480.0,1728187880.0,0.704613685,-0.022189689,0.015905688,-0.709065682,47.27501297,31.669347763,-2.305679083,1.9944851448425207,0.1081075950771314
1730698294.83157,480751872.0,1728187883.0,0.763113135,-0.014711407,0.005853809,-0.646070931,47.429298401,30.329380035,-2.330651045,1.3488207836107586,0.6791198012185454
1730698296.5508,195352320.0,1728187885.0,0.712789293,-0.017047519,0.015539916,-0.700998803,47.520103455,29.484315872,-2.310542107,0.849928819030649,0.1435303045854299
1730698299.3786,19404032.0,1728187888.0,0.696470814,-0.01348913,0.019375375,-0.717196669,47.551750183,28.305742264,-2.321816444,1.1789984159731706,0.370800075509032
1730698300.30385,927148032.0,1728187888.0,0.678410307,-0.01493697,0.018847432,-0.734289513,47.563850403,27.988040924,-2.308144569,0.3179316856839585,1.582951444477823
1730698301.20437,834866688.0,1728187889.0,0.673667954,-0.01364646,0.018941845,-0.738665348,47.553890228,27.816257477,-2.323088408,0.1720719551502571,0.3631122819984806
1730698307.14125,785540608.0,1728187895.0,0.673679893,-0.013461038,0.018780813,-0.738661946,47.553798676,27.819324493,-2.326195717,0.0030683821328112,10.0
1730698315.2079,854304256.0,1728187903.0,0.673694754,-0.013809645,0.018101369,-0.738658901,47.556030273,27.814680099,-2.335031986,0.0051527100440091,10.0
1730698323.17662,822149120.0,1728187911.0,0.6738161,-0.013665827,0.018775729,-0.738534059,47.545032501,27.817920685,-2.322403431,0.0114652687097728,10.0
1730698328.13246,764215808.0,1728187916.0,0.674026115,-0.014037072,0.019088282,-0.738327401,47.548500061,27.821266174,-2.325154066,0.0048183263694676,10.0
1730698334.08159,715018752.0,1728187922.0,0.673848434,-0.013519588,0.018746941,-0.738507975,47.5522995,27.82153511,-2.329341173,0.0038089451672084,10.0
1730698339.82705,463873536.0,1728187928.0,0.673885311,-0.013909205,0.018663322,-0.738469242,47.55298996,27.824264526,-2.322789192,0.0028153945927105,10.0
1730698345.78151,414515456.0,1728187934.0,0.673759634,-0.013554094,0.018584888,-0.738592481,47.553722382,27.828767776,-2.324366093,0.0045624228813837,10.0
1730698349.02102,642001664.0,1728187937.0,0.708861944,-0.013918758,0.017843374,-0.70498414,47.549472809,27.776380539,-2.321832657,0.0525593138385218,0.5115784119382812
